third_ac,arrival,from_station_code,name,zone,chair_car,first_class,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,classes,to_station_name,type,first_ac,distance,duration
1,04:30:00,SDAH,KOLKATA SEALDAH - GUWAHATI KanchanJungha Exp,NFR,0,0,1,KOLKATA SEALDAH,15657,06:35:00,15658,GHY,1,,GUWAHATI,Exp,0,975.0,21.91666668653488
0,22:15:00,PURI,PURI - SAMBALPUR Intercity Exp,ECoR,1,0,0,PURI,18304,15:45:00,18303,SBP,0,,SAMBALPUR,Exp,0,341.0,6.5
1,11:15:00,BSB,VARANASI - SAMBALPUR Exp,ECoR,0,0,1,VARANASI JN,18312,14:50:00,18311,SBP,1,,SAMBALPUR,Exp,0,896.0,20.41666665673256
1,11:40:00,HWH,HOWRAH - KANNIYAKUMARI SF Exp,SR,0,0,1,HOWRAH JN,12665,16:10:00,12666,CAPE,1,,KANYAKUMARI,SF,0,2431.0,43.5
1,12:45:00,KCVL,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,SWR,0,0,1,KOCHUVELI,12778,12:50:00,12777,UBL,1,,HUBLI JN,SF,0,1307.0,23.91666668653488
1,20:50:00,NCJ,NAGERCOIL - MUMBAI CST Balaji Exp,SR,0,0,1,NAGERCOIL JN,16352,04:40:00,16351,CSTM,1,,MUMBAI CST,Exp,0,1967.0,40.16666667163372
1,08:35:00,NDLS,Mumbai Rajdhani Express,WR,0,0,0,NEW DELHI,12952,16:30:00,12951,BCT,1,,Mumbai Central,Raj,1,1384.0,16.08333333581686
0,14:20:00,RN,Ratnagiri Dadar Passenger,KR,0,0,0,RATNAGIRI,50104,05:30:00,50103,DR,0,,MUMBAI DADAR CENTRAL,Pass,0,422.0,8.833333313465118
1,08:35:00,RJPB,Sampoorna Kranti Express,ER,0,0,1,RAJENDRA NAGAR BIHAR,12393,17:35:00,12394,NDLS,1,,NEW DELHI,SF,1,1001.0,15.0
1,22:15:00,HWH,Howrah-Darbhanga Express,ECR,0,0,1,HOWRAH JN,15235,11:05:00,15236,DBG,1,,DARBHANGA JN,Exp,0,536.0,11.16666667163372
0,04:15:00,BSB,Varanasi-Ranchi Express,SER,0,0,1,VARANASI JN,18612,14:50:00,18611,RNC,0,,RANCHI,Exp,0,575.0,13.41666665673256
1,12:25:00,ANVT,Vikramshila Express,ER,0,0,1,ANAND VIHAR TRM,12368,14:40:00,12367,BGP,1,,BHAGALPUR,SF,1,1206.0,21.75
1,03:10:00,BKN,BIKANER - KOCHUVELI Express,SR,0,0,1,BIKANER JN,16311,20:25:00,16312,KCVL,1,,KOCHUVELI,Exp,0,3002.0,54.75
0,17:50:00,KGN,Kurseong Darjeeling Toy Train,NFR,0,1,0,Kurseong,52545,15:00:00,52544,DJ,0,,Darjeeling,Pass,0,31.0,2.8333333134651184
0,00:05:00,BDMA,Budhma Banmankhi Passenger,ECR,0,0,0,Budhma,52556,22:10:00,52557,BNKI,0,,Banmankhi Junction,Pass,0,34.0,1.9166666865348816
1,15:00:00,HWH,HOWRAH - VASCO DA GAMA Amravati Exp,SER,0,0,1,HOWRAH JN,18047,23:30:00,18048,VSG,1,,VASCO DA GAMA,Exp,0,2147.0,39.5
1,07:10:00,HWH,Jamalpur Express,ER,0,0,1,HOWRAH JN,13071,21:35:00,13072,JMP,1,,JAMALPUR JN,Exp,1,467.0,9.583333313465118
0,06:05:00,BPL,Bilaspur Express Cum Passenger,SECR,0,1,1,BHOPAL JN,18235,08:00:00,18236,BSP,0,,BILASPUR JN,Exp,0,717.0,22.08333333581686
1,04:40:00,HWH,Sri Jagannath Express,ECoR,0,0,1,HOWRAH JN,18409,19:00:00,18410,PURI,1,,PURI,Exp,0,502.0,9.666666686534882
1,20:15:00,LTT,MUMBAI LTT - GORAKHPUR Exp,CR,0,0,1,LOKMANYA TILAK TERM,11055,10:55:00,11056,GKP,1,,GORAKHPUR JN,Exp,0,1733.0,33.33333334326744
1,10:50:00,GWL,Gwalior-Varanasi Bundelkhand Express,NCR,0,0,1,GWALIOR JN,11107,20:40:00,11108,BSB,1,,VARANASI JN,Exp,1,624.0,14.16666667163372
1,06:35:00,NZM,Gujarat Sampark Kranti Express,WR,0,0,1,DELHI H NIZAMUDDIN,12918,14:05:00,12917,ADI,1,,AHMEDABAD JN,SKr,0,1085.0,16.5
1,09:15:00,SC,Secunderabad Sainagar Shirdi Express,SCR,0,0,1,SECUNDERABAD JN,17002,16:40:00,17001,SNSI,1,,SAINAGAR SHIRDI,Exp,0,776.0,16.58333331346512
1,07:55:00,MFP,Harihar Express,NR,0,0,1,MUZAFFARPUR JN,14523,07:25:00,14524,UMB,0,,AMBALA CANT JN,Exp,0,1201.0,24.5
1,09:10:00,KOAA,KOLKATA CHITPUR - SITAMARHI Mithilanchal Exp,ER,0,0,1,KOLKATA CHITPUR,13155,20:55:00,13156,SMI,0,,SITAMARHI JN,Exp,0,552.0,12.25
1,12:00:00,KOAA,KOLKATA CHITPUR - AGRA CANTT SF Exp,ER,0,0,1,KOLKATA CHITPUR,12319,13:10:00,12320,AGC,1,,AGRA CANTT,SF,0,1405.0,22.83333331346512
1,08:20:00,ALD,Allahabad Mathura SF Express,NCR,0,0,1,ALLAHABAD JN,12403,23:30:00,12404,MTJ,1,,MATHURA JN,SF,1,507.0,8.833333313465118
1,13:15:00,BKN,BIKANER - KOLKATA CHITPUR Pratap Exp,NR,0,0,1,BIKANER JN,12495,05:30:00,12496,KOAA,1,,KOLKATA CHITPUR,SF,0,1873.0,31.75
1,05:50:00,SC,SECUNDERABAD - GUWAHATI Exp,NER,0,0,1,SECUNDERABAD JN,12513,07:30:00,12514,GHY,1,,GUWAHATI,SF,0,2551.0,46.33333334326744
1,04:50:00,GKP,GORAKHPUR - YESVANTPUR SF Exp,NFR,0,0,1,GORAKHPUR JN,12591,06:45:00,12592,YPR,1,,YESVANTPUR JN,SF,0,2547.0,46.08333333581686
1,06:55:00,TVC,Tiruvananthapuram Chennai SF Mail,SR,0,0,1,TRIVANDRUM CENTRAL,12624,14:30:00,12623,MAS,1,,CHENNAI CENTRAL,SF,1,909.0,16.41666665673256
1,07:45:00,GDR,Simhapuri SF Express,SCR,0,0,1,GUDUR JN,12709,21:00:00,12710,SC,1,,SECUNDERABAD JN,SF,1,644.0,10.75
1,04:10:00,MAS,Chennai-Howrah SF Mail,SER,0,0,1,CHENNAI CENTRAL,12840,23:40:00,12841,HWH,1,,HOWRAH JN,SF,1,1662.0,28.5
1,16:15:00,GIMB,GANDHIDHAM - PURI SF Exp,WR,0,0,1,GANDHIDHAM BG,12993,22:45:00,12994,PURI,1,,PURI,SF,0,2283.0,41.5
1,13:20:00,PURI,PURI - GANDHIDHAM SF Exp,WR,0,0,1,PURI,12994,19:50:00,12993,GIMB,1,,GANDHIDHAM BG,SF,0,2283.0,41.5
1,03:45:00,MFP,MUZAFFARPUR - KOLKATA CHITPUR Tirhut Exp,ER,0,0,1,MUZAFFARPUR JN,13158,14:50:00,13157,KOAA,0,,KOLKATA CHITPUR,Exp,0,566.0,12.916666686534882
1,20:25:00,DHN,DHANBAD - ALAPPUZHA Exp,ECR,0,0,1,DHANBAD JN,13351,10:50:00,13352,ALLP,1,,ALLEPPEY,Exp,0,2536.0,57.58333331346512
1,03:10:00,DBG,DARBHANGA - KOLKATA CHITPUR Maithili Exp,ECR,0,0,1,DARBHANGA JN,15234,16:10:00,15233,KOAA,1,,KOLKATA CHITPUR,Exp,0,539.0,11.0
1,07:30:00,ROU,ROURKELA - KORAPUT Exp,SER,0,0,1,ROURKELA,18107,16:45:00,18108,KRPU,0,,KORAPUT,Exp,0,645.0,14.75
1,08:55:00,SBP,SAMBALPUR - VARANASI Exp,ECoR,0,0,1,SAMBALPUR,18311,13:10:00,18312,BSB,1,,VARANASI JN,Exp,0,896.0,19.75
1,06:35:00,HTE,HATIA - HOWRAH Kriya Yoga Express,SER,0,0,1,HATIA,18616,21:10:00,18615,HWH,1,,HOWRAH JN,Exp,1,423.0,9.41666665673256
1,03:45:00,MAS,Chennai-Mumbai CST Mail,CR,0,0,1,CHENNAI CENTRAL,11028,22:50:00,11027,CSTM,1,,MUMBAI CST,Mail,0,1283.0,28.91666668653488
1,13:45:00,MAS,ChennaiCentral-CST Mumbai Express,CR,0,0,1,CHENNAI CENTRAL,11042,11:55:00,11041,CSTM,1,,MUMBAI CST,Exp,0,1283.0,25.83333331346512
0,13:00:00,MAS,CHENNAI CENT - MYSORE Shatabdi Express,SR,1,0,0,CHENNAI CENTRAL,12007,06:00:00,12008,MYS,0,,MYSORE JN,Shtb,1,500.0,7.0
1,11:05:00,MAS,CHENNAI CENTRAL - NAGERCOIL SF Exp,SR,0,0,1,CHENNAI CENTRAL,12689,18:15:00,12690,NCJ,0,,NAGERCOIL JN,SF,0,927.0,16.83333331346512
1,14:30:00,ALD,Haridwar Express,NCR,0,0,1,ALLAHABAD JN,14115,23:35:00,14116,HW,1,,HARIDWAR JN,Exp,0,725.0,14.916666686534882
1,07:45:00,HW,Allahabad Express,NCR,0,0,1,HARIDWAR JN,14116,16:20:00,14115,ALD,1,,ALLAHABAD JN,Exp,0,725.0,15.41666665673256
1,13:00:00,MAS,CHENNAI CENT - VASCO DA GAMA Exp,SWR,0,0,1,CHENNAI CENTRAL,17311,14:10:00,17312,VSG,1,,VASCO DA GAMA,Exp,0,1070.0,22.83333331346512
0,19:40:00,PUNE,Deccan Express,CR,1,0,0,PUNE JN,11008,15:30:00,11007,CSTM,0,,MUMBAI CST,Exp,0,192.0,4.16666667163372
1,19:40:00,PUNE,PUNE - HOWRAH AC Duronto Exp,SER,0,0,0,PUNE JN,12221,15:15:00,12222,HWH,1,,HOWRAH JN,Drnt,1,2020.0,28.41666665673256
1,08:05:00,ANVT,Seemanchal Express,NR,0,0,1,ANAND VIHAR TRM,12488,07:40:00,12487,JBN,1,,JOGBANI,SF,0,1383.0,24.41666665673256
1,05:40:00,SBC,Bangalore-Kacheguda SF Express,SCR,0,0,1,BANGALORE CITY JN,12786,18:20:00,12785,KCG,1,,KACHEGUDA,SF,1,625.0,11.33333334326744
1,08:55:00,KCG,Venkatadri SF Express,SCR,0,0,1,KACHEGUDA,12797,20:05:00,12798,CTO,1,,CHITTOOR,SF,1,707.0,12.833333313465118
1,06:20:00,CTO,Venkatadri SF Express,SCR,0,0,1,CHITTOOR,12798,17:30:00,12797,KCG,1,,KACHEGUDA,SF,1,707.0,12.833333313465118
0,18:30:00,KCG,KACHEGUDA - AKOLA Intercity Exp,SCR,1,0,0,KACHEGUDA,17639,07:30:00,17640,AK,0,,AKOLA JN,Exp,0,514.0,11.0
0,20:15:00,AK,AKOLA - KACHEGUDA Intercity Exp,SCR,1,0,0,AKOLA JN,17640,09:30:00,17639,KCG,0,,KACHEGUDA,Exp,0,514.0,10.75
1,12:05:00,JP,Jaipur-Mumbai Central AC Duronto Express,WR,0,0,0,JAIPUR,12240,19:15:00,12239,BCT,1,,Mumbai Central,Drnt,1,1159.0,16.83333331346512
1,20:00:00,BGP,BHAGALPUR - MUMBAI LTT SF Exp,ER,0,0,1,BHAGALPUR,12335,09:00:00,12336,LTT,1,,LOKMANYA TILAK TERM,SF,0,1917.0,35.0
1,14:30:00,JP,Jaipur - Mumbai Bandra (T.) (Triweekly) SF Express,NWR,0,0,1,JAIPUR,12980,20:40:00,12979,BDTS,1,,MUMBAI BANDRA TERMINUS,SF,1,1148.0,17.83333331346512
0,22:40:00,DNR,InterCity Express,ER,1,0,0,DANAPUR,13402,16:15:00,13401,BGP,0,,BHAGALPUR,Exp,0,231.0,6.416666656732559
0,10:15:00,MLDT,InterCity Express,ER,0,0,0,MALDA TOWN,13409,05:40:00,13410,BGP,0,,BHAGALPUR,Exp,0,178.0,4.583333313465118
1,15:25:00,SC,Visakha Express,SCR,0,0,1,SECUNDERABAD JN,17016,17:00:00,17015,BBS,1,,BHUBANESWAR,Exp,0,1135.0,22.41666665673256
0,23:50:00,DR,Dadar Ratnagiri Passenger,KR,0,0,0,MUMBAI DADAR CENTRAL,50103,15:35:00,50104,RN,0,,RATNAGIRI,Pass,0,422.0,8.25
1,05:05:00,ERS,ERNAKULAM - PUNE Poorna Exp,CR,0,0,1,ERNAKULAM JN,11098,23:30:00,11097,PUNE,1,,PUNE JN,Exp,0,1435.0,29.58333331346512
1,08:05:00,DBG,DARBHANGA - PUNE Gyan Ganga Exp,CR,0,0,1,DARBHANGA JN,11034,17:00:00,11033,PUNE,1,,PUNE JN,Exp,0,1948.0,39.08333333581686
1,06:30:00,LTT,Mumbai LTT-Coimbatore Express,CR,0,0,1,LOKMANYA TILAK TERM,11013,22:35:00,11014,CBE,1,,COIMBATORE JN,Exp,1,1518.0,31.91666668653488
1,04:20:00,PUNE,PUNE - ERNAKULAM Poorna Exp,CR,0,0,1,PUNE JN,11097,23:10:00,11098,ERS,1,,ERNAKULAM JN,Exp,0,1435.0,29.16666667163372
1,04:00:00,DHN,DHANBAD - KOLHAPUR CSMT Deekshabhoomi Exp,CR,0,0,1,DHANBAD JN,11046,13:45:00,11045,KOP,0,,C SHAHU M RAJ KOLHAPUR TERM,Exp,0,2968.0,62.25
1,22:45:00,LTT,MUMBAI LTT - DARBHANGA Pawan Exp,CR,0,0,1,LOKMANYA TILAK TERM,11061,12:15:00,11062,DBG,1,,DARBHANGA JN,Exp,0,1791.0,34.5
0,22:30:00,BPL,Bhopal-New Delhi Shatabdi Express,NR,1,0,0,BHOPAL JN,12001,14:40:00,12002,NDLS,0,,NEW DELHI,Shtb,1,701.0,7.833333313465118
0,13:10:00,HWH,Howrah-Ranchi Shatabdi Express,ER,1,0,0,HOWRAH JN,12019,06:05:00,12020,RNC,0,,RANCHI,Shtb,1,423.0,7.08333333581686
0,23:10:00,JBP,JABALPUR - AMBIKAPUR Exp,WCR,0,0,0,JABALPUR,11265,14:15:00,11266,ABKP,0,,AMBIKAPUR,Exp,0,433.0,8.916666686534882
0,22:30:00,MAS,CHENNAI CENT - BANGALORE CITY Shatabdi Exp,SWR,1,0,0,CHENNAI CENTRAL,12027,17:30:00,12028,SBC,0,,BANGALORE CITY JN,Shtb,1,362.0,5.0
0,23:05:00,ASR,Amritsar-New Delhi Swarna Shatabdi Express,NR,1,0,0,AMRITSAR JN,12030,16:55:00,12031,NDLS,0,,NEW DELHI,Shtb,1,448.0,6.16666667163372
0,20:35:00,CSTM,Mumbai Aurangabad Jan Shatabdi,SCR,1,0,0,MUMBAI CST,12071,13:50:00,12072,AWB,0,,AURANGABAD,JShtb,0,374.0,6.75
0,13:35:00,MAS,Chennai Vijayawada Jan Shatabdi Express,SR,1,0,0,CHENNAI CENTRAL,12077,07:00:00,12078,BZA,0,,VIJAYAWADA JN,JShtb,0,431.0,6.583333313465118
1,15:30:00,PPTA,PATLIPUTRA - MUMBAI LTT SF Exp,CR,0,0,1,PATLIPUTRA,12142,10:40:00,12141,LTT,1,,LOKMANYA TILAK TERM,SF,0,1714.0,28.83333331346512
1,07:35:00,NDLS,Sampoorna Kranti Express,ER,0,0,1,NEW DELHI,12394,17:30:00,12393,RJPB,1,,RAJENDRA NAGAR BIHAR,SF,1,1001.0,14.08333333581686
1,10:00:00,GKP,Gorakhdham Express,NER,0,0,1,GORAKHPUR JN,12555,16:35:00,12556,HSR,1,,Hisar,SF,1,962.0,17.41666665673256
1,12:40:00,YPR,Yesvantapur Kochuveli Garib Rath Express,SWR,0,0,0,YESVANTPUR JN,12257,21:00:00,12258,KCVL,0,,KOCHUVELI,GR,0,808.0,15.666666686534882
1,05:10:00,GHY,GUWAHATI - HOWRAH Saraighat SF Exp,ER,0,0,1,GUWAHATI,12346,12:45:00,12345,HWH,1,,HOWRAH JN,SF,1,1020.0,16.41666665673256
1,19:30:00,ERS,ERNAKULAM - DELHI H NIZAMUDDIN Duronto Exp,NR,0,0,1,ERNAKULAM JN,12283,23:30:00,12284,NZM,1,,DELHI H NIZAMUDDIN,Drnt,1,2943.0,44.0
1,07:30:00,PURI,PURI - MUMBAI LTT SF Exp,CR,0,0,1,PURI,12146,23:05:00,12145,LTT,1,,LOKMANYA TILAK TERM,SF,0,1818.0,32.41666665673256
1,16:50:00,SDAH,KOLKATA SEALDAH - AMRITSAR Akal Takht Exp,ER,0,0,1,KOLKATA SEALDAH,12317,07:40:00,12318,ASR,1,,AMRITSAR JN,SF,0,1898.0,33.16666667163372
1,07:30:00,LTT,MUMBAI LTT - MANGALORE CENT Matsyagandha Exp,SR,0,0,1,LOKMANYA TILAK TERM,12619,15:20:00,12620,MAQ,1,,MANGALORE CNTL,SF,0,1185.0,16.16666667163372
1,09:00:00,BPL,Bhopal Partapgarh Express,CR,0,0,1,BHOPAL JN,12193,19:20:00,12194,PBH,1,,PARTAPGARH JN,SF,0,756.0,13.666666686534882
1,09:05:00,KCVL,Kochuveli-Yesvantpur Garib Rath,SWR,0,0,0,KOCHUVELI,12258,16:35:00,12257,YPR,0,,YESVANTPUR JN,GR,0,808.0,16.5
1,07:05:00,LTT,MUMBAI LTT - VARANASI Ratnagiri Exp,CR,0,0,1,LOKMANYA TILAK TERM,12165,05:20:00,12166,BSB,1,,VARANASI JN,SF,0,1483.0,25.75
1,15:20:00,RJPB,RajendraNagar-Ajmer Ibadat Express,ER,0,0,1,RAJENDRA NAGAR BIHAR,12395,18:45:00,12396,AII,1,,AJMER JN,SF,0,1305.0,20.58333331346512
1,08:15:00,DEE,Rajasthan Sampark Kranti Express,NR,0,0,1,DELHI SARAI ROHILLA,12463,22:25:00,12464,JU,1,,JODHPUR JN,SKr,1,616.0,9.833333313465118
1,11:15:00,BCT,Mumbai Central- Indore Duronto Express,WR,0,0,0,Mumbai Central,12227,23:15:00,12228,INDB,1,,INDORE JN BG,Drnt,1,829.0,12.0
1,07:15:00,PUNE,Pune - Hazrat Nizamuddin AC Duronto Express,NR,0,0,0,PUNE JN,12263,11:10:00,12264,NZM,1,,DELHI H NIZAMUDDIN,Drnt,1,1520.0,20.08333333581686
1,18:30:00,LTT,MUMBAI LTT - BHAGALPUR SF Exp,ER,0,0,1,LOKMANYA TILAK TERM,12336,08:05:00,12335,BGP,1,,BHAGALPUR,SF,0,1917.0,34.41666665673256
0,12:55:00,BKN,Bikaner Jaipur InterCity,NWR,0,0,0,BIKANER JN,12467,06:15:00,12468,JP,0,,JAIPUR,SF,0,382.0,6.666666686534882
1,06:50:00,MS,CHENNAI EGMORE - KANNIYAKUMARI SF Exp,SR,0,0,1,CHENNAI EGMORE,12633,17:30:00,12634,CAPE,1,,KANYAKUMARI,SF,1,742.0,13.33333334326744
1,12:30:00,DBG,Swatantrata Sainani Express,ECR,0,0,1,DARBHANGA JN,12561,15:30:00,12562,NDLS,1,,NEW DELHI,SF,1,1166.0,21.0
1,08:10:00,VSKP,Visakhapatnam Secunderabad Garib Rath Express,SCR,0,0,0,VISHAKAPATNAM,12739,20:30:00,12740,SC,0,,SECUNDERABAD JN,GR,0,701.0,11.666666686534882
1,05:25:00,HWH,HOWRAH - MUMBAI CST SF Mail (via NAGPUR),SER,0,0,1,HOWRAH JN,12810,20:15:00,12809,CSTM,1,,MUMBAI CST,SF,1,1968.0,33.16666667163372
1,04:55:00,NDLS,Jharkhand Sampark Kranti Express,SER,0,0,1,NEW DELHI,12826,07:10:00,12825,RNC,1,,RANCHI,SKr,0,1309.0,21.75
1,09:45:00,BSP,Bilaspur Pune SF Express,SECR,0,0,1,BILASPUR JN,12849,11:35:00,12850,PUNE,1,,PUNE JN,SF,0,1301.0,22.16666667163372
1,16:50:00,PUNE,Pune Bilaspur Superfast Express,SECR,0,0,1,PUNE JN,12850,17:40:00,12849,BSP,1,,BILASPUR JN,SF,0,1301.0,23.16666667163372
1,20:15:00,MAS,Chennai-Bilaspur Express,SER,0,0,1,CHENNAI CENTRAL,12852,21:10:00,12851,BSP,1,,BILASPUR JN,SF,0,1413.0,23.08333333581686
1,23:00:00,BSP,Bilaspur-Nagpur InterCity,SER,0,0,1,BILASPUR JN,12855,16:15:00,12856,NGP,1,,NAGPUR,SF,0,411.0,6.75
1,13:30:00,NGP,Nagpur-Bilaspur InterCity,SER,0,0,1,NAGPUR,12856,06:30:00,12855,BSP,1,,BILASPUR JN,SF,0,411.0,7.0
0,10:00:00,HWH,Tamralipta Express,SER,1,0,0,HOWRAH JN,12857,06:40:00,12858,DGHA,0,,Digha Flag Station,SF,0,189.0,3.333333343267441
0,13:50:00,DGHA,Tamralipta Express,SER,1,0,0,Digha Flag Station,12858,10:25:00,12857,HWH,0,,HOWRAH JN,SF,0,189.0,3.416666656732559
1,12:30:00,CSTM,MUMBAI CST - HOWRAH Gitanjali Exp,SER,0,0,1,MUMBAI CST,12859,06:00:00,12860,HWH,1,,HOWRAH JN,SF,0,1968.0,30.5
1,21:20:00,HWH,HOWRAH - MUMBAI CST Gitanjali Exp,SER,0,0,1,HOWRAH JN,12860,13:50:00,12859,CSTM,1,,MUMBAI CST,SF,0,1968.0,31.5
1,08:50:00,HWH,Howrah-Puducherry Express,SER,0,0,1,HOWRAH JN,12867,23:30:00,12868,PDY,1,,Puducherry,SF,0,1907.0,33.33333334326744
1,11:30:00,RJPB,RAJENDRA NAGAR PATNA - MUMBAI LTT Janta Exp,ECR,0,0,1,RAJENDRA NAGAR BIHAR,13201,23:30:00,13202,LTT,1,,LOKMANYA TILAK TERM,Exp,0,1715.0,36.0
1,22:25:00,PDY,Puducherry-Howrah (Aurobindo) Express,SER,0,0,1,Puducherry,12868,12:30:00,12867,HWH,1,,HOWRAH JN,SF,0,1907.0,33.91666668653488
1,08:00:00,DEE,DELHI SARAI ROHILLA - DEHRADUN Mussoorie Exp,NR,0,0,1,DELHI SARAI ROHILLA,14041,21:30:00,14042,DDN,1,,DEHRADUN,Exp,1,339.0,10.5
1,09:15:00,KOAA,KOLKATA CHITPUR - MUZAFFARPUR Tirhut Exp,ER,0,0,1,KOLKATA CHITPUR,13157,20:55:00,13158,MFP,0,,MUZAFFARPUR JN,Exp,0,566.0,12.33333334326744
1,21:00:00,SRC,K SANTRAGANCHI - PORBANDAR Kavi Guru SF Exp,WR,0,0,1,SANTRAGACHI JN,12950,21:25:00,12949,PBR,1,,PORBANDAR,SF,0,2658.0,47.58333331346512
1,10:40:00,NDLS,New Delhi-Ranchi Garib Rath,SER,0,0,0,NEW DELHI,12878,16:10:00,12877,RNC,0,,RANCHI,GR,0,1344.0,18.5
1,02:45:00,SDAH,Sealdah Ajmer Express,WR,0,0,1,KOLKATA SEALDAH,12987,23:20:00,12988,AII,1,,AJMER JN,SF,0,1642.0,27.41666665673256
1,22:15:00,KOAA,KOLKATA CHITPUR - DARBHANGA Maithili Exp,ECR,0,0,1,KOLKATA CHITPUR,15233,10:40:00,15234,DBG,1,,DARBHANGA JN,Exp,0,539.0,11.583333313465118
1,19:30:00,CSTM,MUMBAI CST - HOWRAH SF Exp,SER,0,0,1,MUMBAI CST,12869,11:05:00,12870,HWH,1,,HOWRAH JN,SF,0,1968.0,32.41666665673256
1,15:20:00,KGM,Uttarakhand Sampark Kranti Express,NER,1,0,0,KATHGODAM,15036,08:50:00,15035,DLI,0,,OLD DELHI,SKr,0,278.0,6.5
1,20:20:00,BHUJ,BHUJ - BAREILLY Ala Hazrat Exp,NR,0,0,1,BHUJ,14312,12:30:00,14311,BE,1,,BAREILLY,Exp,0,1543.0,31.83333331346512
1,10:55:00,BCT,MumbaiCentral-H Nizamuddin August Kranti Rajdhani Express,WR,0,0,0,Mumbai Central,12953,17:40:00,12954,NZM,1,,DELHI H NIZAMUDDIN,Raj,1,1377.0,17.25
1,03:35:00,PBR,PORBANDAR - HOWRAH SF Exp,WR,0,0,1,PORBANDAR,12905,06:20:00,12906,HWH,1,,HOWRAH JN,SF,0,2551.0,45.25
1,23:30:00,HWH,HOWRAH - MUMBAI CST SF Exp,SER,0,0,1,HOWRAH JN,12870,14:35:00,12869,CSTM,1,,MUMBAI CST,SF,0,1968.0,32.91666668653488
0,05:55:00,MFP,Jan Sewa Express,ER,0,0,1,MUZAFFARPUR JN,13420,23:05:00,13419,BGP,0,,BHAGALPUR,Exp,0,240.0,6.833333313465118
0,12:15:00,SDAH,Maa Tara Express,ER,1,0,0,KOLKATA SEALDAH,13187,07:25:00,13188,RPH,0,,RAMPUR HAT,Exp,0,226.0,4.833333313465118
1,10:35:00,BVC,Bhavnagar Bandra Express,WR,0,0,1,BHAVNAGAR TERMINUS,12972,20:30:00,12971,BDTS,1,,MUMBAI BANDRA TERMINUS,SF,0,778.0,14.08333333581686
1,19:00:00,HWH,HOWRAH - PORBANDAR SF Exp,WR,0,0,1,HOWRAH JN,12906,22:55:00,12905,PBR,1,,PORBANDAR,SF,0,2551.0,44.08333333581686
1,06:15:00,SDAH,Sealdah-Malda Town Gour Express,ER,0,0,1,KOLKATA SEALDAH,13153,22:15:00,13154,MLDT,1,,MALDA TOWN,Exp,1,347.0,8.0
1,19:10:00,LTT,MUMBAI LTT - GORAKHPUR Kashi Exp,NER,0,0,1,LOKMANYA TILAK TERM,15017,06:35:00,15018,GKP,1,,GORAKHPUR JN,Exp,0,1714.0,36.58333331346512
0,13:40:00,HWH,Howrah-Siuri Intercity Express,ER,1,0,0,HOWRAH JN,13053,08:35:00,13052,SURI,0,,SIURI,Exp,0,211.0,5.08333333581686
1,11:20:00,CDG,Chandigarh Allahabad Unchahar Express,NR,0,0,1,CHANDIGARH,14218,16:25:00,14217,ALD,1,,ALLAHABAD JN,Exp,0,913.0,18.91666668653488
1,05:15:00,RNC,Vananchal Express,ER,0,0,1,RANCHI,13403,14:45:00,13404,BGP,0,,BHAGALPUR,Exp,0,558.0,14.5
1,12:20:00,GHY,GUWAHATI - JAMMU TAWI Lohit Exp,NFR,0,0,1,GUWAHATI,15651,13:15:00,15652,JAT,1,,JAMMU TAWI,Exp,0,2352.0,47.08333333581686
1,04:00:00,BGKT,BHAGAT KI KOTHI - BANGALORE Exp,SWR,0,0,1,BHAGAT KI KOTHI,16507,05:30:00,16508,SBC,1,,BANGALORE CITY JN,Exp,0,2116.0,46.5
1,10:35:00,BBS,BHUBANESWAR - NEW DELHI RAJDHANI Express,ECoR,0,0,0,BHUBANESWAR,22823,09:15:00,22824,NDLS,1,,NEW DELHI,Raj,1,1800.0,25.33333334326744
1,04:50:00,SHM,KOLKATA SALIMAR - MUMBAI LTT [Kurla] Exp,SER,0,0,1,KOLKATA SHALIMAR,18030,15:00:00,18029,LTT,1,,LOKMANYA TILAK TERM,Exp,0,1951.0,37.83333331346512
1,16:55:00,HW,Haridwar-Ahmedabad Mail,WR,0,0,1,HARIDWAR JN,19106,15:25:00,19105,ADI,1,,AHMEDABAD JN,Mail,1,1207.0,25.5
1,17:30:00,NDLS,NEW DELHI - BHUBANESWAR Rajdhani Exp (Via Bokaro),ECoR,0,0,0,NEW DELHI,22824,17:20:00,22823,BBS,1,,BHUBANESWAR,Raj,1,1800.0,24.16666667163372
0,22:45:00,BPL,Bhopal Damoh Rajya Rani exp,WCR,1,0,0,BHOPAL JN,22161,17:30:00,22162,DMO,0,,DAMOH,SF,0,291.0,5.25
0,10:15:00,KLK,Shivalik Deluxe Express,NR,1,0,0,Kalka,52451,05:30:00,52452,SML,0,,Shimla,Exp,0,96.0,4.75
0,22:25:00,SML,Shivalik Deluxe Express,NR,1,0,0,Shimla,52452,17:40:00,52453,KLK,0,,Kalka,Exp,0,96.0,4.75
0,11:05:00,KLK,Kalka Shimla Express,NR,0,1,0,Kalka,52453,06:00:00,52454,SML,0,,Shimla,Pass,0,96.0,5.08333333581686
0,23:20:00,SML,Shimla Kalka Express,NR,0,1,0,Shimla,52454,18:15:00,52453,KLK,0,,Kalka,Pass,0,96.0,5.08333333581686
